timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674383797918,1185,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-1,text,true,,1802,1389,7,7,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1185,0,0
1674383798470,648,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-6,text,true,,583,1380,7,7,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,647,0,0
1674383798447,831,https://angobackend.nitishgarg.org/api/admin,200,OK,Performance Test & Load Testing 1-2,text,true,,13494,1308,7,7,https://angobackend.nitishgarg.org/api/admin,831,0,0
1674383798676,633,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,200,OK,Performance Test & Load Testing 1-4,text,true,,598,1413,7,7,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,633,0,0
1674383799119,394,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-6,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383798345,1197,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,200,OK,Performance Test & Load Testing 1-3,text,true,,1701,1390,7,7,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,1197,0,0
1674383799310,393,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-4,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383799514,394,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-6,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383799104,833,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-1,,true,,220,1361,7,7,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383799705,472,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-4,text,false,,1079,1438,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,472,0,0
1674383799544,826,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-3,,true,,220,1397,7,7,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383799280,1218,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-2,text,true,,1802,1389,7,7,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1218,0,0
1674383800178,463,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-4,text,false,,1079,1648,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,463,0,0
1674383799938,809,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-1,,true,,220,1361,7,7,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383792253,8483,Ad Listing,200,"Number of samples in transaction : 9, number of failing samples : 0",Performance Test & Load Testing 1-1,,true,,19989,12313,7,7,null,4379,10,0
1674383800372,632,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-3,text,true,,982,1381,7,7,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,632,0,0
1674383800642,637,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-4,text,true,,583,1380,7,7,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,637,0,0
1674383800499,830,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-2,,true,,220,1361,7,7,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383801005,387,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-3,,true,,219,411,7,7,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383800748,769,https://angobackend.nitishgarg.org/api/all-banner,200,OK,Performance Test & Load Testing 1-1,text,true,,29483,359,7,7,https://angobackend.nitishgarg.org/api/all-banner,768,0,0
1674383801280,576,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-4,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383801517,447,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-1,text,false,,1079,1438,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,447,0,0
1674383801330,830,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-2,,true,,220,1361,7,7,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383801393,829,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-3,,true,,220,1397,7,7,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383801855,577,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-4,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383802221,387,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-3,,true,,218,1385,7,7,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,0,0,0
1674383801965,817,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-1,text,true,,730,1393,7,7,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,817,0,0
1674383802432,456,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-4,text,false,,1079,1438,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,456,0,0
1674383777946,8918,Categories,,"Number of samples in transaction : 17, number of failing samples : 5",Performance Test & Load Testing 1-4,,false,,30039,16212,7,7,null,5610,16027,0
1674383802783,388,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-1,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383802609,649,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-3,text,true,,982,1381,8,8,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,649,0,0
1674383802889,394,https://angobackend.nitishgarg.org/user/all-users,200,OK,Performance Test & Load Testing 1-4,text,true,,2263,359,8,8,https://angobackend.nitishgarg.org/user/all-users,394,0,0
1674383802160,1223,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,200,OK,Performance Test & Load Testing 1-2,text,true,,1791,1422,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,1223,0,0
1674383803259,387,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-3,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383803172,571,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-1,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383803647,388,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-3,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383803284,820,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-4,text,true,,11549,1344,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,820,0,0
1674383803744,451,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-1,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,451,0,0
1674383803732,474,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-5,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,474,0,0
1674383803384,824,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-2,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383803060,1280,https://angobackend.nitishgarg.org/user/login,200,OK,Performance Test & Load Testing 1-8,text,true,,952,1372,8,8,https://angobackend.nitishgarg.org/user/login,1279,0,622
1674383804105,393,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-4,text,true,,312,1334,8,8,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,393,0,0
1674383804340,203,https://angobackend.nitishgarg.org/api/uid-token?uid=q7gY83eEC0Pw8UzHpyH8tWVuu3q2,500,Internal Server Error,Performance Test & Load Testing 1-8,text,false,,365,505,8,8,https://angobackend.nitishgarg.org/api/uid-token,203,0,0
1674383803057,1483,Login,,"Number of samples in transaction : 2, number of failing samples : 1",Performance Test & Load Testing 1-8,,false,,1317,1877,8,8,null,1482,3,622
1674383804036,630,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,200,OK,Performance Test & Load Testing 1-3,text,true,,952,1389,8,8,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,630,0,0
1674383804207,639,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-5,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,639,0,0
1674383804196,812,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-1,text,true,,730,1393,8,8,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,812,0,0
1674383804667,387,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-3,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383796725,8314,Users,200,"Number of samples in transaction : 14, number of failing samples : 0",Performance Test & Load Testing 1-3,,true,,20275,14401,8,8,null,4723,17,0
1674383804544,592,https://angobackend.nitishgarg.org/api/all-category,200,OK,Performance Test & Load Testing 1-8,text,true,,20757,361,8,8,https://angobackend.nitishgarg.org/api/all-category,592,0,0
1674383804209,1196,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-2,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1196,0,0
1674383804846,585,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-5,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383804874,642,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-7,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,642,0,0
1674383805137,444,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-8,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,444,0,0
1674383805009,573,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-1,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383804500,1223,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,200,OK,Performance Test & Load Testing 1-4,text,true,,1701,1390,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,1222,0,0
1674383805432,404,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-5,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383805055,830,https://angobackend.nitishgarg.org/api/admin,200,OK,Performance Test & Load Testing 1-3,text,true,,13494,1308,8,8,https://angobackend.nitishgarg.org/api/admin,830,0,0
1674383805517,571,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383805583,572,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-1,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383805406,822,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-2,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383806089,388,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383805837,655,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,200,OK,Performance Test & Load Testing 1-5,text,true,,598,1413,8,8,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,655,0,0
1674383805723,820,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-4,,true,,220,1397,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383806156,424,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-1,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,424,0,0
1674383806493,402,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-5,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383806583,424,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-1,text,false,,1079,1647,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,424,0,0
1674383806229,830,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-2,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383798446,8604,Ad Listing,200,"Number of samples in transaction : 9, number of failing samples : 0",Performance Test & Load Testing 1-2,,true,,19989,12313,8,8,null,4468,11,0
1674383805886,1199,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-3,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1199,0,0
1674383806546,616,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-4,text,true,,982,1381,8,8,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,616,0,0
1674383806898,436,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-5,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,436,0,0
1674383807163,389,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-4,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383807335,462,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-5,text,false,,1079,1648,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,462,0,0
1674383807008,824,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,200,OK,Performance Test & Load Testing 1-1,text,true,,737,1387,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,824,0,0
1674383807062,784,https://angobackend.nitishgarg.org/api/all-banner,200,OK,Performance Test & Load Testing 1-2,text,true,,29483,359,8,8,https://angobackend.nitishgarg.org/api/all-banner,782,0,0
1674383807088,837,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-3,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383807833,388,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-1,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383807847,455,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-2,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,455,0,0
